行政区域コード,"都道府県名（漢字）","市区町村名（漢字）","都道府県名（ｶﾅ）","市区町村名（ｶﾅ）",コードの改定区分,改正年月日,改正後のコード,改正後の名称,"改正後の名称 (ｶﾅ)",改正事由等
26405,京都府,瑞穂町,ｷｮｳﾄﾌ,ﾐｽﾞﾎﾁｮｳ,欠番,.10.11,26407,京丹波町,ｷョｳﾀﾝﾊﾞﾁｮｳ,合併後は京丹波町
26406,京都府,和知町,ｷｮｳﾄﾌ,ﾜﾁﾁｮｳ,欠番,.10.11,26407,京丹波町,ｷョｳﾀﾝﾊﾞﾁｮｳ,合併後は京丹波町
26407,京都府,京丹波町,ｷｮｳﾄﾌ,ｷｮｳﾀﾝﾊﾞﾁｮｳ,,,26407,,,
26421,京都府,三和町,ｷｮｳﾄﾌ,ﾐﾜﾁｮｳ,欠番,.1.1,26201,福知山市,ﾌｸﾁﾔﾏｼ,合併後は福知山市
26422,京都府,夜久野町,ｷｮｳﾄﾌ,ﾔｸﾉﾁｮｳ,欠番,.1.1,26201,福知山市,ﾌｸﾁﾔﾏｼ,合併後は福知山市
26441,京都府,大江町,ｷｮｳﾄﾌ,ｵｵｴﾁｮｳ,欠番,.1.1,26201,福知山市,ﾌｸﾁﾔﾏｼ,合併後は福知山市
26461,京都府,加悦町,ｷｮｳﾄﾌ,ｶﾔﾁｮｳ,欠番,.3.1,26465,与謝野町,ﾖｻﾉﾁｮｳ,合併後は与謝野町
26462,京都府,岩滝町,ｷｮｳﾄﾌ,ｲﾜﾀｷﾁｮｳ,欠番,.3.1,26465,与謝野町,ﾖｻﾉﾁｮｳ,合併後は与謝野町
26463,京都府,伊根町,ｷｮｳﾄﾌ,ｲﾈﾁｮｳ,,,26463,,,
26464,京都府,野田川町,ｷｮｳﾄﾌ,ﾉﾀﾞｶﾞﾜﾁｮｳ,欠番,.3.1,26465,与謝野町,ﾖｻﾉﾁｮｳ,合併後は与謝野町
26465,京都府,与謝野町,ｷｮｳﾄﾌ,ﾖｻﾉﾁｮｳ,,,26465,,,
27000,大阪府,,ｵｵｻｶﾌ,,,,27000,,,
27100,大阪府,大阪市,ｵｵｻｶﾌ,ｵｵｻｶｼ,,,27100,,,
27102,大阪府,大阪市都島区,ｵｵｻｶﾌ,ｵｵｻｶｼﾐﾔｺｼﾞﾏｸ,,,27102,,,
27103,大阪府,大阪市福島区,ｵｵｻｶﾌ,ｵｵｻｶｼﾌｸｼﾏｸ,,,27103,,,
27104,大阪府,大阪市此花区,ｵｵｻｶﾌ,ｵｵｻｶｼｺﾉﾊﾅｸ,,,27104,,,
27106,大阪府,大阪市西区,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼｸ,,,27106,,,
27107,大阪府,大阪市港区,ｵｵｻｶﾌ,ｵｵｻｶｼﾐﾅﾄｸ,,,27107,,,
27108,大阪府,大阪市大正区,ｵｵｻｶﾌ,ｵｵｻｶｼﾀｲｼｮｳｸ,,,27108,,,
27109,大阪府,大阪市天王寺区,ｵｵｻｶﾌ,ｵｵｻｶｼﾃﾝﾉｳｼﾞｸ,,,27109,,,
27111,大阪府,大阪市浪速区,ｵｵｻｶﾌ,ｵｵｻｶｼﾅﾆﾜｸ,,,27111,,,
27113,大阪府,大阪市西淀川区,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,,,27113,,,
27114,大阪府,大阪市東淀川区,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,,,27114,,,
27115,大阪府,大阪市東成区,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,,,27115,,,
27116,大阪府,大阪市生野区,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,,,27116,,,
27117,大阪府,大阪市旭区,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,,,27117,,,
27118,大阪府,大阪市城東区,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,,,27118,,,
27119,大阪府,大阪市阿倍野区,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,,,27119,,,
27120,大阪府,大阪市住吉区,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,,,27120,,,
27121,大阪府,大阪市東住吉区,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼｽﾐﾖｼｸ,,,27121,,,
27122,大阪府,大阪市西成区,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾅﾘｸ,,,27122,,,
27123,大阪府,大阪市淀川区,ｵｵｻｶﾌ,ｵｵｻｶｼﾖﾄﾞｶﾞﾜｸ,,,27123,,,
27124,大阪府,大阪市鶴見区,ｵｵｻｶﾌ,ｵｵｻｶｼﾂﾙﾐｸ,,,27124,,,
27125,大阪府,大阪市住之江区,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾉｴｸ,,,27125,,,
27126,大阪府,大阪市平野区,ｵｵｻｶﾌ,ｵｵｻｶｼﾋﾗﾉｸ,,,27126,,,
27127,大阪府,大阪市北区,ｵｵｻｶﾌ,ｵｵｻｶｼｷﾀｸ,,,27127,,,
27128,大阪府,大阪市中央区,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,,,27128,,,
27140,大阪府,堺市,ｵｵｻｶﾌ,ｻｶｲｼ,,,27140,,,
27141,大阪府,堺市堺区,ｵｵｻｶﾌ,ｻｶｲｼｻｶｲｸ,,,27141,,,
27142,大阪府,堺市中区,ｵｵｻｶﾌ,ｻｶｲｼﾅｶｸ,,,27142,,,
27143,大阪府,堺市東区,ｵｵｻｶﾌ,ｻｶｲｼﾋｶﾞｼｸ,,,27143,,,
27144,大阪府,堺市西区,ｵｵｻｶﾌ,ｻｶｲｼﾆｼｸ,,,27144,,,
27145,大阪府,堺市南区,ｵｵｻｶﾌ,ｻｶｲｼﾐﾅﾐｸ,,,27145,,,
27146,大阪府,堺市北区,ｵｵｻｶﾌ,ｻｶｲｼｷﾀｸ,,,27146,,,
27147,大阪府,堺市美原区,ｵｵｻｶﾌ,ｻｶｲｼﾐﾊﾗｸ,,,27147,,,
27201,大阪府,堺市,ｵｵｻｶﾌ,ｻｶｲｼ,欠番,.4.1,27140,堺市,ｻｶｲｼ,政令指定都市へ移行
27202,大阪府,岸和田市,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,,,27202,,,
27203,大阪府,豊中市,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,,,27203,,,
27204,大阪府,池田市,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,,,27204,,,
27205,大阪府,吹田市,ｵｵｻｶﾌ,ｽｲﾀｼ,,,27205,,,
27206,大阪府,泉大津市,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,,,27206,,,
27207,大阪府,高槻市,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,,,27207,,,
27208,大阪府,貝塚市,ｵｵｻｶﾌ,ｶｲﾂﾞｶｼ,,,27208,,,
27209,大阪府,守口市,ｵｵｻｶﾌ,ﾓﾘｸﾞﾁｼ,,,27209,,,
27210,大阪府,枚方市,ｵｵｻｶﾌ,ﾋﾗｶﾀｼ,,,27210,,,
27211,大阪府,茨木市,ｵｵｻｶﾌ,ｲﾊﾞﾗｷｼ,,,27211,,,
27212,大阪府,八尾市,ｵｵｻｶﾌ,ﾔｵｼ,,,27212,,,
27213,大阪府,泉佐野市,ｵｵｻｶﾌ,ｲｽﾞﾐｻﾉｼ,,,27213,,,
27214,大阪府,富田林市,ｵｵｻｶﾌ,ﾄﾝﾀﾞﾊﾞﾔｼｼ,,,27214,,,
27215,大阪府,寝屋川市,ｵｵｻｶﾌ,ﾈﾔｶﾞﾜｼ,,,27215,,,
27216,大阪府,河内長野市,ｵｵｻｶﾌ,ｶﾜﾁﾅｶﾞﾉｼ,,,27216,,,
27217,大阪府,松原市,ｵｵｻｶﾌ,ﾏﾂﾊﾞﾗｼ,,,27217,,,
27218,大阪府,大東市,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,,,27218,,,
27219,大阪府,和泉市,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,,,27219,,,
27220,大阪府,箕面市,ｵｵｻｶﾌ,ﾐﾉｵｼ,,,27220,,,
27221,大阪府,柏原市,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,,,27221,,,
27222,大阪府,羽曳野市,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,,,27222,,,
27223,大阪府,門真市,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,,,27223,,,
27224,大阪府,摂津市,ｵｵｻｶﾌ,ｾｯﾂｼ,,,27224,,,
27225,大阪府,高石市,ｵｵｻｶﾌ,ﾀｶｲｼｼ,,,27225,,,
27226,大阪府,藤井寺市,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,,,27226,,,
27227,大阪府,東大阪市,ｵｵｻｶﾌ,ﾋｶﾞｼｵｵｻｶｼ,,,27227,,,
27228,大阪府,泉南市,ｵｵｻｶﾌ,ｾﾝﾅﾝｼ,,,27228,,,
27229,大阪府,四條畷市,ｵｵｻｶﾌ,ｼｼﾞﾖｳﾅﾜﾃｼ,,,27229,,,
27230,大阪府,交野市,ｵｵｻｶﾌ,ｶﾀﾉｼ,,,27230,,,
27231,大阪府,大阪狭山市,ｵｵｻｶﾌ,ｵｵｻｶｻﾔﾏｼ,,,27231,,,
27232,大阪府,阪南市,ｵｵｻｶﾌ,ﾊﾝﾅﾝｼ,,,27232,,,
27301,大阪府,島本町,ｵｵｻｶﾌ,ｼﾏﾓﾄﾁｮｳ,,,27301,,,
27321,大阪府,豊能町,ｵｵｻｶﾌ,ﾄﾖﾉﾁｮｳ,,,27321,,,
27322,大阪府,能勢町,ｵｵｻｶﾌ,ﾉｾﾁｮｳ,,,27322,,,
27341,大阪府,忠岡町,ｵｵｻｶﾌ,ﾀﾀﾞｵｶﾁｮｳ,,,27341,,,
27361,大阪府,熊取町,ｵｵｻｶﾌ,ｸﾏﾄﾘﾁｮｳ,,,27361,,,
27362,大阪府,田尻町,ｵｵｻｶﾌ,ﾀｼﾞﾘﾁｮｳ,,,27362,,,
27366,大阪府,岬町,ｵｵｻｶﾌ,ﾐｻｷﾁｮｳ,,,27366,,,
27381,大阪府,太子町,ｵｵｻｶﾌ,ﾀｲｼﾁｮｳ,,,27381,,,
27382,大阪府,河南町,ｵｵｻｶﾌ,ｶﾅﾝﾁｮｳ,,,27382,,,
27383,大阪府,千早赤阪村,ｵｵｻｶﾌ,ﾁﾊﾔｱｶｻｶﾑﾗ,,,27383,,,
28000,兵庫県,,ﾋｮｳｺﾞｹﾝ,,,,28000,,,
28100,兵庫県,神戸市,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼ,,,28100,,,
28101,兵庫県,神戸市東灘区,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼﾋｶﾞｼﾅﾀﾞｸ,,,28101,,,
28102,兵庫県,神戸市灘区,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼﾅﾀﾞｸ,,,28102,,,
28105,兵庫県,神戸市兵庫区,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼﾋｮｳｺﾞｸ,,,28105,,,
28106,兵庫県,神戸市長田区,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼﾅｶﾞﾀｸ,,,28106,,,
28107,兵庫県,神戸市須磨区,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼｽﾏｸ,,,28107,,,
28108,兵庫県,神戸市垂水区,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼﾀﾙﾐｸ,,,28108,,,
28109,兵庫県,神戸市北区,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼｷﾀｸ,,,28109,,,
28110,兵庫県,神戸市中央区,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼﾁｭｳｵｳｸ,,,28110,,,
28111,兵庫県,神戸市西区,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼﾆｼｸ,,,28111,,,
28201,兵庫県,姫路市,ﾋｮｳｺﾞｹﾝ,ﾋﾒｼﾞｼ,,,28201,,,
28202,兵庫県,尼崎市,ﾋｮｳｺﾞｹﾝ,ｱﾏｶﾞｻｷｼ,,,28202,,,
28203,兵庫県,明石市,ﾋｮｳｺﾞｹﾝ,ｱｶｼｼ,,,28203,,,
28204,兵庫県,西宮市,ﾋｮｳｺﾞｹﾝ,ﾆｼﾉﾐﾔｼ,,,28204,,,
28205,兵庫県,洲本市,ﾋｮｳｺﾞｹﾝ,ｽﾓﾄｼ,,,28205,,,
28206,兵庫県,芦屋市,ﾋｮｳｺﾞｹﾝ,ｱｼﾔｼ,,,28206,,,
28207,兵庫県,伊丹市,ﾋｮｳｺﾞｹﾝ,ｲﾀﾐｼ,,,28207,,,
28208,兵庫県,相生市,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,,,28208,,,
28209,兵庫県,豊岡市,ﾋｮｳｺﾞｹﾝ,ﾄﾖｵｶｼ,,,28209,,,
28210,兵庫県,加古川市,ﾋｮｳｺﾞｹﾝ,ｶｺｶﾞﾜｼ,,,28210,,,
28211,兵庫県,龍野市,ﾋｮｳｺﾞｹﾝ,ﾀﾂﾉｼ,欠番,.10.1,28229,たつの市,ﾀﾂﾉｼ,合併後はたつの市
28212,兵庫県,赤穂市,ﾋｮｳｺﾞｹﾝ,ｱｺｳｼ,,,28212,,,
28213,兵庫県,西脇市,ﾋｮｳｺﾞｹﾝ,ﾆｼﾜｷｼ,,,28213,,,
28214,兵庫県,宝塚市,ﾋｮｳｺﾞｹﾝ,ﾀｶﾗﾂﾞｶｼ,,,28214,,,
28215,兵庫県,三木市,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,,,28215,,,
28216,兵庫県,高砂市,ﾋｮｳｺﾞｹﾝ,ﾀｶｻｺﾞｼ,,,28216,,,
28217,兵庫県,川西市,ﾋｮｳｺﾞｹﾝ,ｶﾜﾆｼｼ,,,28217,,,
28218,兵庫県,小野市,ﾋｮｳｺﾞｹﾝ,ｵﾉｼ,,,28218,,,
28219,兵庫県,三田市,ﾋｮｳｺﾞｹﾝ,ｻﾝﾀﾞｼ,,,28219,,,
28220,兵庫県,加西市,ﾋｮｳｺﾞｹﾝ,ｶｻｲｼ,,,28220,,,
28221,兵庫県,丹波篠山市,ﾋｮｳｺﾞｹﾝ,ﾀﾝﾊﾞｻｻﾔﾏｼ,,,28221,,,
28221,兵庫県,篠山市,ﾋｮｳｺﾞｹﾝ,ｻｻﾔﾏｼ,変更なし（名称変更）,.5.1,28221,丹波篠山市,ﾀﾞﾝﾊﾞｻｻﾔﾏｼ,名称変更
28222,兵庫県,養父市,ﾋｮｳｺﾞｹﾝ,ﾔﾌﾞｼ,,,28222,,,
28223,兵庫県,丹波市,ﾋｮｳｺﾞｹﾝ,ﾀﾝﾊﾞｼ,,,28223,,,
28224,兵庫県,南あわじ市,ﾋｮｳｺﾞｹﾝ,ﾐﾅﾐｱﾜｼﾞｼ,,,28224,,,
28225,兵庫県,朝来市,ﾋｮｳｺﾞｹﾝ,ｱｻｺﾞｼ,,,28225,,,
28226,兵庫県,淡路市,ﾋｮｳｺﾞｹﾝ,ｱﾜｼﾞｼ,,,28226,,,
28227,兵庫県,宍粟市,ﾋｮｳｺﾞｹﾝ,ｼｿｳｼ,,,28227,,,
28228,兵庫県,加東市,ﾋｮｳｺﾞｹﾝ,ｶﾄｳｼ,,,28228,,,
28229,兵庫県,たつの市,ﾋｮｳｺﾞｹﾝ,ﾀﾂﾉｼ,,,28229,,,
28301,兵庫県,猪名川町,ﾋｮｳｺﾞｹﾝ,ｲﾅｶﾞﾜﾁｮｳ,,,28301,,,
28321,兵庫県,吉川町,ﾋｮｳｺﾞｹﾝ,ﾖｶﾜﾁｮｳ,欠番,.10.24,28215,三木市,ﾐｷｼ,合併後は三木市
28341,兵庫県,社町,ﾋｮｳｺﾞｹﾝ,ﾔｼﾛﾁｮｳ,欠番,.3.20,28228,加東市,ｶﾄｳｼ,合併後は加東市
28342,兵庫県,滝野町,ﾋｮｳｺﾞｹﾝ,ﾀｷﾉﾁｮｳ,欠番,.3.20,28228,加東市,ｶﾄｳｼ,合併後は加東市
28343,兵庫県,東条町,ﾋｮｳｺﾞｹﾝ,ﾄｳｼﾞョｳﾁｮｳ,欠番,.3.20,28228,加東市,ｶﾄｳｼ,合併後は加東市
28361,兵庫県,中町,ﾋｮｳｺﾞｹﾝ,ﾅｶﾁｮｳ,欠番,.11.1,28365,多可町,ﾀｶﾁｮｳ,合併後は多可町
28362,兵庫県,加美町,ﾋｮｳｺﾞｹﾝ,ｶﾐﾁｮｳ,欠番,.11.1,28365,多可町,ﾀｶﾁｮｳ,合併後は多可町
28363,兵庫県,八千代町,ﾋｮｳｺﾞｹﾝ,ﾔﾁﾖﾁｮｳ,欠番,.11.1,28365,多可町,ﾀｶﾁｮｳ,合併後は多可町
28364,兵庫県,黒田庄町,ﾋｮｳｺﾞｹﾝ,ｸﾛﾀﾞｼョｳﾁｮｳ,欠番,.10.1,28213,西脇市,ﾆｼﾜｷｼ,合併後は西脇市
28365,兵庫県,多可町,ﾋｮｳｺﾞｹﾝ,ﾀｶﾁｮｳ,,,28365,,,
28381,兵庫県,稲美町,ﾋｮｳｺﾞｹﾝ,ｲﾅﾐﾁｮｳ,,,28381,,,
28382,兵庫県,播磨町,ﾋｮｳｺﾞｹﾝ,ﾊﾘﾏﾁｮｳ,,,28382,,,
28421,兵庫県,家島町,ﾋｮｳｺﾞｹﾝ,ｲｴｼﾏﾁｮｳ,欠番,.3.27,28201,姫路市,ﾋﾒｼﾞｼ,合併後は姫路市
28422,兵庫県,夢前町,ﾋｮｳｺﾞｹﾝ,ﾕﾒｻｷﾁｮｳ,欠番,.3.27,28201,姫路市,ﾋﾒｼﾞｼ,合併後は姫路市
28441,兵庫県,神崎町,ﾋｮｳｺﾞｹﾝ,ｶﾝｻﾞｷﾁｮｳ,欠番,.11.7,28446,神河町,ｶﾐｶﾜﾁｮｳ,合併後は神河町
28442,兵庫県,市川町,ﾋｮｳｺﾞｹﾝ,ｲﾁｶﾜﾁｮｳ,,,28442,,,
28443,兵庫県,福崎町,ﾋｮｳｺﾞｹﾝ,ﾌｸｻｷﾁｮｳ,,,28443,,,
28444,兵庫県,香寺町,ﾋｮｳｺﾞｹﾝ,ｺｳﾃﾞﾗﾁｮｳ,欠番,.3.27,28201,姫路市,ﾋﾒｼﾞｼ,合併後は姫路市
28445,兵庫県,大河内町,ﾋｮｳｺﾞｹﾝ,ｵｵｶﾜﾁﾁｮｳ,欠番,.11.7,28446,神河町,ｶﾐｶﾜﾁｮｳ,合併後は神河町
28446,兵庫県,神河町,ﾋｮｳｺﾞｹﾝ,ｶﾐｶﾜﾁｮｳ,,,28446,,,
28461,兵庫県,新宮町,ﾋｮｳｺﾞｹﾝ,ｼﾝｸﾞｳﾁｮｳ,欠番,.10.1,28229,たつの市,ﾀﾂﾉｼ,合併後はたつの市
28462,兵庫県,揖保川町,ﾋｮｳｺﾞｹﾝ,ｲﾎﾞｶﾞﾜﾁｮｳ,欠番,.10.1,28229,たつの市,ﾀﾂﾉｼ,合併後はたつの市
28463,兵庫県,御津町,ﾋｮｳｺﾞｹﾝ,ﾐﾂﾁｮｳ,欠番,.10.1,28229,たつの市,ﾀﾂﾉｼ,合併後はたつの市
28464,兵庫県,太子町,ﾋｮｳｺﾞｹﾝ,ﾀｲｼﾁｮｳ,,,28464,,,
28481,兵庫県,上郡町,ﾋｮｳｺﾞｹﾝ,ｶﾐｺﾞｵﾘﾁｮｳ,,,28481,,,
28501,兵庫県,佐用町,ﾋｮｳｺﾞｹﾝ,ｻﾖｳﾁｮｳ,,,28501,,,
28502,兵庫県,上月町,ﾋｮｳｺﾞｹﾝ,ｺｳﾂﾞｷﾁｮｳ,欠番,.10.1,28501,佐用町,ｻﾖｳﾁｮｳ,合併後は佐用町
28503,兵庫県,南光町,ﾋｮｳｺﾞｹﾝ,ﾅﾝｺｳﾁｮｳ,欠番,.10.1,28501,佐用町,ｻﾖｳﾁｮｳ,合併後は佐用町
28504,兵庫県,三日月町,ﾋｮｳｺﾞｹﾝ,ﾐｶﾂﾞｷﾁｮｳ,欠番,.10.1,28501,佐用町,ｻﾖｳﾁｮｳ,合併後は佐用町
28521,兵庫県,山崎町,ﾋｮｳｺﾞｹﾝ,ﾔﾏｻｷﾁｮｳ,欠番,.4.1,28227,宍粟市,ｼｿｳｼ,合併後は宍粟市
28522,兵庫県,安富町,ﾋｮｳｺﾞｹﾝ,ﾔｽﾄﾐﾁｮｳ,欠番,.3.27,28201,姫路市,ﾋﾒｼﾞｼ,合併後は姫路市
28523,兵庫県,一宮町,ﾋｮｳｺﾞｹﾝ,ｲﾁﾉﾐﾔﾁｮｳ,欠番,.4.1,28227,宍粟市,ｼｿｳｼ,合併後は宍粟市
28524,兵庫県,波賀町,ﾋｮｳｺﾞｹﾝ,ﾊｶﾞﾁｮｳ,欠番,.4.1,28227,宍粟市,ｼｿｳｼ,合併後は宍粟市
28525,兵庫県,千種町,ﾋｮｳｺﾞｹﾝ,ﾁｸｻﾁｮｳ,欠番,.4.1,28227,宍粟市,ｼｿｳｼ,合併後は宍粟市
28541,兵庫県,城崎町,ﾋｮｳｺﾞｹﾝ,ｷﾉｻｷﾁｮｳ,欠番,.4.1,28209,豊岡市,ﾄﾖｵｶｼ,合併後は豊岡市
28542,兵庫県,竹野町,ﾋｮｳｺﾞｹﾝ,ﾀｹﾉﾁｮｳ,欠番,.4.1,28209,豊岡市,ﾄﾖｵｶｼ,合併後は豊岡市
28543,兵庫県,香住町,ﾋｮｳｺﾞｹﾝ,ｶｽﾐﾁｮｳ,欠番,.4.1,28585,香美町,ｶﾐﾁｮｳ,合併後は香美町
28544,兵庫県,日高町,ﾋｮｳｺﾞｹﾝ,ﾋﾀﾞｶﾁｮｳ,欠番,.4.1,28209,豊岡市,ﾄﾖｵｶｼ,合併後は豊岡市
28561,兵庫県,出石町,ﾋｮｳｺﾞｹﾝ,ｲｽﾞｼﾁｮｳ,欠番,.4.1,28209,豊岡市,ﾄﾖｵｶｼ,合併後は豊岡市
28562,兵庫県,但東町,ﾋｮｳｺﾞｹﾝ,ﾀﾝﾄｳﾁｮｳ,欠番,.4.1,28209,豊岡市,ﾄﾖｵｶｼ,合併後は豊岡市
28581,兵庫県,村岡町,ﾋｮｳｺﾞｹﾝ,ﾑﾗｵｶﾁｮｳ,欠番,.4.1,28585,香美町,ｶﾐﾁｮｳ,合併後は香美町
28582,兵庫県,浜坂町,ﾋｮｳｺﾞｹﾝ,ﾊﾏｻｶﾁｮｳ,欠番,.10.1,28586,新温泉町,ｼﾝｵﾝｾﾝﾁｮｳ,合併後は新温泉町
28583,兵庫県,美方町,ﾋｮｳｺﾞｹﾝ,ﾐｶﾀﾁｮｳ,欠番,.4.1,28585,香美町,ｶﾐﾁｮｳ,合併後は香美町
28584,兵庫県,温泉町,ﾋｮｳｺﾞｹﾝ,ｵﾝｾﾝﾁｮｳ,欠番,.10.1,28586,新温泉町,ｼﾝｵﾝｾﾝﾁｮｳ,合併後は新温泉町
28585,兵庫県,香美町,ﾋｮｳｺﾞｹﾝ,ｶﾐﾁｮｳ,,,28585,,,
28586,兵庫県,新温泉町,ﾋｮｳｺﾞｹﾝ,ｼﾝｵﾝｾﾝﾁｮｳ,,,28586,,,
28621,兵庫県,生野町,ﾋｮｳｺﾞｹﾝ,ｲｸﾉﾁｮｳ,欠番,.4.1,28225,朝来市,ｱｻｺﾞｼ,合併後は朝来市
28622,兵庫県,和田山町,ﾋｮｳｺﾞｹﾝ,ﾜﾀﾞﾔﾏﾁｮｳ,欠番,.4.1,28225,朝来市,ｱｻｺﾞｼ,合併後は朝来市
28623,兵庫県,山東町,ﾋｮｳｺﾞｹﾝ,ｻﾝﾄｳﾁｮｳ,欠番,.4.1,28225,朝来市,ｱｻｺﾞｼ,合併後は朝来市
28624,兵庫県,朝来町,ﾋｮｳｺﾞｹﾝ,ｱｻｺﾞﾁｮｳ,欠番,.4.1,28225,朝来市,ｱｻｺﾞｼ,合併後は朝来市
28681,兵庫県,津名町,ﾋｮｳｺﾞｹﾝ,ﾂﾅﾁｮｳ,欠番,.4.1,28226,淡路市,ｱﾜｼﾞｼ,合併後は淡路市
28682,兵庫県,淡路町,ﾋｮｳｺﾞｹﾝ,ｱﾜｼﾞﾁｮｳ,欠番,.4.1,28226,淡路市,ｱﾜｼﾞｼ,合併後は淡路市
28683,兵庫県,北淡町,ﾋｮｳｺﾞｹﾝ,ﾎｸﾀﾞﾝﾁｮｳ,欠番,.4.1,28226,淡路市,ｱﾜｼﾞｼ,合併後は淡路市
28684,兵庫県,一宮町,ﾋｮｳｺﾞｹﾝ,ｲﾁﾉﾐﾔﾁｮｳ,欠番,.4.1,28226,淡路市,ｱﾜｼﾞｼ,合併後は淡路市
28685,兵庫県,五色町,ﾋｮｳｺﾞｹﾝ,ｺﾞｼｷﾁｮｳ,欠番,.2.11,28205,洲本市,ｽﾓﾄｼ,合併後は洲本市
28686,兵庫県,東浦町,ﾋｮｳｺﾞｹﾝ,ﾋｶﾞｼｳﾗﾁｮｳ,欠番,.4.1,28226,淡路市,ｱﾜｼﾞｼ,合併後は淡路市
29000,奈良県,,ﾅﾗｹﾝ,,,,29000,,,
29201,奈良県,奈良市,ﾅﾗｹﾝ,ﾅﾗｼ,,,29201,,,
29202,奈良県,大和高田市,ﾅﾗｹﾝ,ﾔﾏﾄﾀｶﾀﾞｼ,,,29202,,,
29203,奈良県,大和郡山市,ﾅﾗｹﾝ,ﾔﾏﾄｺｵﾘﾔﾏｼ,,,29203,,,
29204,奈良県,天理市,ﾅﾗｹﾝ,ﾃﾝﾘｼ,,,29204,,,
29205,奈良県,橿原市,ﾅﾗｹﾝ,ｶｼﾊﾗｼ,,,29205,,,
29206,奈良県,桜井市,ﾅﾗｹﾝ,ｻｸﾗｲｼ,,,29206,,,
29207,奈良県,五條市,ﾅﾗｹﾝ,ｺﾞｼﾞｮｳｼ,,,29207,,,
29208,奈良県,御所市,ﾅﾗｹﾝ,ｺﾞｾｼ,,,29208,,,
29209,奈良県,生駒市,ﾅﾗｹﾝ,ｲｺﾏｼ,,,29209,,,
29210,奈良県,香芝市,ﾅﾗｹﾝ,ｶｼﾊﾞｼ,,,29210,,,
29211,奈良県,葛城市,ﾅﾗｹﾝ,ｶﾂﾗｷﾞｼ,,,29211,,,
29212,奈良県,宇陀市,ﾅﾗｹﾝ,ｳﾀﾞｼ,,,29212,,,
29301,奈良県,月ヶ瀬村,ﾅﾗｹﾝ,ﾂｷｶﾞｾﾑﾗ,欠番,.4.1,29201,奈良市,ﾅﾗｼ,合併後は奈良市
29321,奈良県,都祁村,ﾅﾗｹﾝ,ﾂｹﾞﾑﾗ,欠番,.4.1,29201,奈良市,ﾅﾗｼ,合併後は奈良市
29322,奈良県,山添村,ﾅﾗｹﾝ,ﾔﾏｿﾞｴﾑﾗ,,,29322,,,
29342,奈良県,平群町,ﾅﾗｹﾝ,ﾍｸﾞﾘﾁｮｳ,,,29342,,,
29343,奈良県,三郷町,ﾅﾗｹﾝ,ｻﾝｺﾞｳﾁｮｳ,,,29343,,,
29344,奈良県,斑鳩町,ﾅﾗｹﾝ,ｲｶﾙｶﾞﾁｮｳ,,,29344,,,
29345,奈良県,安堵町,ﾅﾗｹﾝ,ｱﾝﾄﾞﾁｮｳ,,,29345,,,
29361,奈良県,川西町,ﾅﾗｹﾝ,ｶﾜﾆｼﾁｮｳ,,,29361,,,
